match_id,season_code,season_start,div,match_date,kickoff_time,home_team,away_team,referee,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
285746ec6fdc2c5321482b86feacd7aef126aaef7f9c0477581f2684777d6032,1920,2019,E0,2019-08-09,20:00,Liverpool,Norwich,M Oliver,4,1,H,4,0,H,15,12,7,5,9,9,11,2,0,2,0,0
626bec3511631315527a962b205f1e2324d73fda8aa2dd132e12a61a17b9cb34,1920,2019,E0,2019-08-10,12:30,West Ham,Man City,M Dean,0,5,A,0,1,A,5,14,3,9,6,13,1,1,2,2,0,0
bacfb9f848d3a70d715278ad90ac2e6c39fb8a62173207125f7883e095f48fc7,1920,2019,E0,2019-08-10,15:00,Bournemouth,Sheffield United,K Friend,1,1,D,0,0,D,13,8,3,3,10,19,3,4,2,1,0,0
fbeabafe972303cc33851f1c4b41a2888b118467b89de31fda5a8e492d2d2916,1920,2019,E0,2019-08-10,15:00,Burnley,Southampton,G Scott,3,0,H,0,0,D,10,11,4,3,6,12,2,7,0,0,0,0
6d423948403ab77622e96bc703f87167b8f05eb39b139571b9a823635d12cf02,1920,2019,E0,2019-08-10,15:00,Crystal Palace,Everton,J Moss,0,0,D,0,0,D,6,10,2,3,16,14,6,2,2,1,0,1
dede6f04585904624b72a7b4c46c86597b66ee5488f4306d8278b39b981ea7a0,1920,2019,E0,2019-08-10,15:00,Watford,Brighton,C Pawson,0,3,A,0,1,A,11,5,3,3,15,11,5,2,0,1,0,0
8d37c39f8aef699eddb4f7392155546d0cb55c60139cef6b2ccf2a5c1f929df6,1920,2019,E0,2019-08-10,17:30,Tottenham,Aston Villa,C Kavanagh,3,1,H,0,1,A,31,7,7,4,13,9,14,0,1,0,0,0
716d000be260b37d85229511dd6cd5325bd9c73729d97b764e91afb44de209be,1920,2019,E0,2019-08-11,14:00,Leicester,Wolves,A Marriner,0,0,D,0,0,D,15,8,1,2,3,13,12,3,0,2,0,0
c55e453d8c32c44e9fcca12133ff5ac5165552943a7b62a0fcafde52da4047f7,1920,2019,E0,2019-08-11,14:00,Newcastle,Arsenal,M Atkinson,0,1,A,0,0,D,9,8,2,2,12,7,5,3,1,3,0,0
6098e6c1294f051d211c8e83fce23755380273075fca5ed0f2e61253d0137d4d,1920,2019,E0,2019-08-11,16:30,Man United,Chelsea,A Taylor,4,0,H,1,0,H,11,18,5,7,15,13,3,5,3,4,0,0
f0e9951b85c1cbe9651b1e463e1678fe0a48a87170ecfd4776760b67cddcaf23,1920,2019,E0,2019-08-17,12:30,Arsenal,Burnley,M Dean,2,1,H,1,1,D,16,18,9,5,13,11,10,7,2,1,0,0
e98b7fb269833fcf73dd98ee2436175998418fc0de082726747caf9ad7dcd9f0,1920,2019,E0,2019-08-17,15:00,Aston Villa,Bournemouth,M Atkinson,1,2,A,0,2,A,22,12,7,4,10,13,10,5,0,2,0,0
317a2ef30b9d0290244b4e842ba7b06ef25426192b4f6052f7a85b0e5ed0b470,1920,2019,E0,2019-08-17,15:00,Brighton,West Ham,A Taylor,1,1,D,0,0,D,16,8,4,3,11,10,8,6,0,2,0,0
a5edefaecc12473232a86525eb7fcff20b052651781f19b67f199ae4548d5432,1920,2019,E0,2019-08-17,15:00,Everton,Watford,L Mason,1,0,H,1,0,H,12,8,2,2,11,11,4,7,2,3,0,0
bb4b374e4355a1bb768168052fb4d1bedcafdccf2d0a431f0431b9cb596c9038,1920,2019,E0,2019-08-17,15:00,Norwich,Newcastle,S Attwell,3,1,H,1,0,H,15,10,8,3,9,11,7,5,1,3,0,0
ea54300ec0c5e270dfaf39c0abf1739a01b7f2223604d53f29c07c3ddc2f518f,1920,2019,E0,2019-08-17,15:00,Southampton,Liverpool,A Marriner,1,2,A,0,1,A,14,15,3,6,10,6,5,9,2,1,0,0
465ec9ef35bdf69870a4a501caa187d3e3552c218648baff5bda952aed5eb354,1920,2019,E0,2019-08-17,17:30,Man City,Tottenham,M Oliver,2,2,D,2,1,H,30,3,10,2,14,4,13,2,1,0,0,0
f45095139ca44ba041dfd8381d552aa6e1229a03e87468fa07cdccebf89cd685,1920,2019,E0,2019-08-18,14:00,Sheffield United,Crystal Palace,D Coote,1,0,H,0,0,D,15,6,3,4,16,11,8,4,3,1,0,0
aad35c3774ab965c526fc9f57b620d703749268f2fe6e348e1c59483de329b1a,1920,2019,E0,2019-08-18,16:30,Chelsea,Leicester,O Langford,1,1,D,1,0,H,14,12,5,3,9,14,4,5,1,0,0,0
d3d62be12b14ff8c33dad84b562c93f84de1abeccfda83516b15b2804a597837,1920,2019,E0,2019-08-19,20:00,Wolves,Man United,J Moss,1,1,D,0,1,A,6,9,2,2,17,8,4,6,2,2,0,0
69f6a5745c8688c3d95043cf02d008282ac5ab96d77e75ae70be71a6a25f785e,1920,2019,E0,2019-08-23,20:00,Aston Villa,Everton,M Oliver,2,0,H,1,0,H,7,12,3,1,10,18,0,6,2,3,0,0
5930b5d85b117bf2c30a9abd3c7e99272c57347f23e2ecbbbe611dd917f0b019,1920,2019,E0,2019-08-24,12:30,Norwich,Chelsea,M Atkinson,2,3,A,2,2,D,6,23,5,8,9,9,1,8,1,1,0,0
cb9a7e63059956eca79ec2bbc0e81d6fcbab4cb2393c4738328a4db5d0964829,1920,2019,E0,2019-08-24,15:00,Brighton,Southampton,K Friend,0,2,A,0,0,D,12,12,3,4,9,10,8,5,1,3,1,0
c87af3fa41d0dda0a3d8da0eb3abbcb4695e32b9289b237042d4657910d8b25c,1920,2019,E0,2019-08-24,15:00,Man United,Crystal Palace,P Tierney,1,2,A,0,1,A,22,5,3,3,8,18,8,1,2,4,0,0
38b9ee3c182a851277abfdbb23d3482cefee5f5da744a5877699b5b8985a6aa0,1920,2019,E0,2019-08-24,15:00,Sheffield United,Leicester,A Madley,1,2,A,0,1,A,8,10,3,2,11,6,7,4,1,0,0,0
8228195b4b6cee346948e5f4a9ddd893b8d973452739c514b6a84b3a8d790108,1920,2019,E0,2019-08-24,15:00,Watford,West Ham,C Kavanagh,1,3,A,1,1,D,23,16,3,10,12,11,8,7,1,1,0,0
f4b426727d29e0016fdecdc84d7ed0b62c4d2bcf3156b601839865ff5aa4f56a,1920,2019,E0,2019-08-24,17:30,Liverpool,Arsenal,A Taylor,3,1,H,1,0,H,25,9,5,3,8,5,6,4,1,1,0,0
97fe981743b80318ba476fb631b65d3d0d25fae0d88ec56bf8b0cb6527d2f292,1920,2019,E0,2019-08-25,14:00,Bournemouth,Man City,A Marriner,1,3,A,1,2,A,10,19,7,5,7,13,4,5,1,3,0,0
be7c7c78024b0fa09df64805f10114da34a8e43b1f2864f4f164a94f21f8cf5b,1920,2019,E0,2019-08-25,16:30,Tottenham,Newcastle,M Dean,0,1,A,0,1,A,17,8,2,3,10,5,6,6,2,2,0,0
3a3fce48bd522b75e04db23505185c450eb48fd21a620504189736bdb3f5ee9f,1920,2019,E0,2019-08-25,16:30,Wolves,Burnley,C Pawson,1,1,D,0,1,A,17,13,2,4,9,11,4,3,0,2,0,0
6a70dfd5e059393f83694eed2823b78625de20548f5c0df0520056460aa5664d,1920,2019,E0,2019-08-31,12:30,Southampton,Man United,M Dean,1,1,D,0,1,A,10,21,2,8,17,7,2,3,1,2,1,0
957e0ff993f891a767259c83d4696482343c8521cedea757c8809f47c1073141,1920,2019,E0,2019-08-31,15:00,Chelsea,Sheffield United,S Attwell,2,2,D,2,0,H,13,8,5,2,6,11,3,4,0,1,0,0
24f76d4e0a7715d165d4d688db806ae3c43f2c631ab1ff970953468a4695b133,1920,2019,E0,2019-08-31,15:00,Crystal Palace,Aston Villa,K Friend,1,0,H,0,0,D,22,10,5,2,15,16,13,2,2,4,0,1
a69ccb7b4d9e982e2367fcba6e2b576c71aefdeb6f3f4f0a4566ff135df3abfc,1920,2019,E0,2019-08-31,15:00,Leicester,Bournemouth,P Bankes,3,1,H,2,1,H,13,8,5,2,9,11,4,5,1,3,0,0
